0.991574,0,0.710590004,0,43.08944,5.4,114.4513923,Li,80,Mn,20,Co,100,3,25,27,B2,50,50_3_80_25_20_27_100_B2_1.csv,80,0,0,0,0,0,0,0,0,0,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50
0.426144,0,0.121610479,0,13.883,5.4,20.81754703,Li,80,Mn,20,Ni,100,3,25,28,B2,51,51_3_80_25_20_28_100_B2_1.csv,80,0,0,0,0,0,0,0,0,0,20,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,51
1.085958,0,0.634284848,0,15.71742,5.8,243.5301412,Li,20,Fe,80,Li,100,3,26,3,B2,52,52_3_20_26_80_3_100_B2_1.csv,120,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,52
0.577987,0,0.693029606,0,19.65534,5,131.7494951,Li,20,Fe,80,Be,100,3,26,4,B2,53,53_3_20_26_80_4_100_B2_1.csv,20,100,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,53
3.50E-05,0,0.00014704,0,19.99716,5,0,Li,20,Fe,80,B,100,3,26,5,B2,54,54_3_20_26_80_5_100_B2_1.csv,20,0,100,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,54
0.959731,0,0.64584557,0,24.73756,6,122.6367018,Li,20,Fe,80,Mg,100,3,26,12,B2,55,55_3_20_26_80_12_100_B2_1.csv,20,0,0,100,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,55
0.160806,0,0.467610098,0,20.78758,5.4,5.950332875,Li,20,Fe,80,Al,100,3,26,13,B2,56,56_3_20_26_80_13_100_B2_1.csv,20,0,0,0,100,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,56
0,0,9.47E-07,0,7.0566,5.4,0.0001842,Li,20,Fe,80,Si,100,3,26,14,B2,57,57_3_20_26_80_14_100_B2_1.csv,20,0,0,0,0,100,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,57
0.229081,0,0.560535536,0,25.60522,6,27.75504522,Li,20,Fe,80,Sc,100,3,26,21,B2,58,58_3_20_26_80_21_100_B2_1.csv,20,0,0,0,0,0,100,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,58
0,0,2.41E-06,0,8.95484,5.6,0,Li,20,Fe,80,Ti,100,3,26,22,B2,59,59_3_20_26_80_22_100_B2_1.csv,20,0,0,0,0,0,0,100,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,59
0.067767,0,0.177293619,0,39.9589,5.4,0.830461984,Li,20,Fe,80,V,100,3,26,23,B2,60,60_3_20_26_80_23_100_B2_1.csv,20,0,0,0,0,0,0,0,100,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,60
0.745198,0,0.599418339,0,41.21368,5.4,68.95560655,Li,20,Fe,80,Cr,100,3,26,24,B2,61,61_3_20_26_80_24_100_B2_1.csv,20,0,0,0,0,0,0,0,0,100,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,61
1.41678,0,0.766096134,0,41.46394,5.4,26.3489517,Li,20,Fe,80,Mn,100,3,26,25,B2,62,62_3_20_26_80_25_100_B2_1.csv,20,0,0,0,0,0,0,0,0,0,100,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,62
2.139997,0,0.094803987,0,25.72284,5.4,566.0598503,Li,20,Fe,80,Fe,100,3,26,26,B2,63,63_3_20_26_80_26_100_B2_1.csv,20,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,63
1.91434,0,0.285174129,0,14.19172,5.4,798.5902845,Li,20,Fe,80,Co,100,3,26,27,B2,64,64_3_20_26_80_27_100_B2_1.csv,20,0,0,0,0,0,0,0,0,0,0,80,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,64
